FSCL_YR,MINC,MINE,MINF,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,DEPT_FR_DESC,PYMT_TYP_EN_DESC,PYMT_TYP_FR_DESC,AVLBL_PREV_YR_AMT,MAIN_ESTMT_AMT,SPLMTRY_ESTMT_AMT,ADJ_AMT,WRNT_AMT,TRNFR_AMT,TP_EN_DESC,TP_FR_DESC,TP_DTL_EN_DESC,TP_DTL_FR_DESC,CRNT_YR_USED_AMT,C_VRNC_AMT,AVLBL_SBSQT_YR_AMT,NET_XPND_PY_AMT
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,0,0,0,0,0,"Contributions in support of the Indigenous Consultations Participant Funding Program","Contributions à l'appui du Fonds d'aide financière aux participants pour les consultations auprès des Autochtones",,,438906,-438906,0,1775434
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,194000000,0,0,0,0,"Contributions for Growing Canada's Forests - 2 Billion Trees","Contributions pour Accroître les forêts canadiennes - 2 milliards d'arbres",,,65996065,128003935,0,58835415
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,0,0,19597921,0,0,"(S) Payments to Nova Scotia Revenue Account","(S) Paiements au compte des recettes extracôtières de la Nouvelle-Écosse",,,19597921,0,0,105999556
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,384000000,0,0,0,0,"Contributions in support of the Emissions Reduction Fund","Contributions à l'appui du Fonds de réduction des émissions",,,48107947,335892053,0,127146617
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,348400000,0,-600000,0,0,"Contributions in Support of the Clean Fuels Fund and Codes and Standards Program","Contributions en soutien au Programme relatif au Fonds pour les combustibles propres et au Programme de codification et de normalisation des combustibles propres",,,4150456,343649544,0,860000
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,283137475,15832252,0,0,0,"Contributions in support of Smart Renewables and Electrification Pathways projects","Contributions à l'appui de projets d'énergies renouvelables intelligentes et de trajectoires d'électrification",,,318254923,-19285196,0,100081596
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,96433812,77531000,0,0,0,"Contributions in support of Zero Emission Vehicle Infrastructure","Contributions à l'appui du programme d'infrastructure pour les véhicules à émission zéro",,,71123023,102841789,0,27470228
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,77805268,12465087,0,0,0,"Contributions in support of Investments in the Forest Industry Transformation Program","Contributions à l'appui du programme Investissements dans la transformation de l'industrie forestière",,,84225759,6044596,0,47449263
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,60397864,0,0,0,0,"Contributions in support of Clean Energy for Rural and Remote Communities","Contributions pour appuyer l'énergie propre pour les collectivités rurales et éloignées",,,49581346,10816518,0,33593405
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,56302709,0,600000,0,0,"Contributions in support of the Energy Innovation Program","Contributions à l'appui du programme d'innovation énergétique",,,26843935,30058774,0,41332565
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,25873044,13856855,0,0,0,"Contributions in support of Mountain Pine Beetle Management in Alberta","Contribution à l'appui de la gestion du dendroctone du pin ponderosa en Alberta",,,11544114,28185785,0,11936189
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,24813000,0,0,0,0,"Contributions in support of the Forest Innovation program","Contributions à l'appui du programme de promotion de l'innovation en foresterie",,,23450435,1362565,0,23059584
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,22974962,900000,0,0,-687584,"Contributions in support of Energy Efficiency","Contributions à l'appui de l'efficacité énergétique",,,9644090,13543288,0,13167971
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,17850000,0,0,0,317000,"Contributions in support of Expanding Market Opportunities","Contributions pour appuyer le développement des marchés",,,14627587,3539413,0,14997306
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,14769353,0,0,0,0,"Contributions in support of the Emerging Renewable Power Program","Contributions pour appuyer le programme des énergies renouvelables émergentes",,,24941976,-10172623,0,21600290
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,13500000,3500000,0,0,0,"Contributions in support of the Green Construction through Wood Program","Contributions à l'appui du programme de construction verte en bois",,,11482705,5517295,0,9635754
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,11170000,0,0,0,0,"Contributions in support of the clean-up of the Gunnar uranium mining facilities","Contributions à l'appui de la phase de nettoyage de l'installation minière d'uranium de Gunnar",,,0,11170000,0,0
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,10000000,0,0,0,0,"Contributions in support of Strategic Interties Predevelopment projects","Contributions à l'appui de projets de prédéveloppement d'interconnexions stratégiques",,,7616407,2383593,0,0
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,9385007,962016,0,0,0,"Contributions in support of the Smart Grids Program","Contributions à l'appui du programme de réseaux électriques intelligents",,,11822663,-1475640,0,17041921
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,8958000,0,0,0,2825009,"Contributions in support of the Youth Employment and Skills Strategy","Contributions à l'appui de la Stratégie emploi et compétences jeunesse",,,11748172,34837,0,41531267
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,7000000,0,0,0,0,"Contributions to support critical minerals","Contributions à l'appui des minéraux critiques",,,1515768,5484232,0,0
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,6000000,6458471,0,0,595918,"Contributions in support of Accommodation Measures for the Trans Mountain Expansion project","Contributions à l'appui des mesures d'accommodement pour le projet d'agrandissement du réseau de Trans Mountain",,,6578191,6476198,0,23676244
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,5000000,0,0,0,-1500000,"Contributions in support of Earthquake Early Warning","Contributions à l'appui des alertes sismiques précoces",,,2858226,641774,0,3210143
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,4334000,2863268,0,0,0,"Contributions in support of Indigenous Economic Development","Contributions à l'appui du développement économique des Autochtones",,,7490372,-293104,0,1469732
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,3500000,0,0,0,0,"Contributions in support of Home Retrofits","Contributions à l'appui de rénovations maisons",,,47752826,-44252826,0,19866989
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,3389893,0,0,0,0,"Contributions in support of Research","Contributions à l'appui de la recherche",,,5436429,-2046536,0,3185544
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,2368000,0,0,0,0,"Contributions in support of the Forest Research Institute Initiative","Contributions à l'appui de l'initiative des instituts de recherche forestière",,,3759420,-1391420,0,2368000
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,2050000,0,0,0,0,"Contributions in support of Wildland Fire Resilience","Contributions à l'appui de résilience aux feux de forêt",,,1887112,162888,0,2387421
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,900000,0,0,0,0,"Contributions in support of Oil Spill Recovery Technology under the program entitled Incentives to Develop Oil Spill Recovery Technologies","Contributions pour appuyer les technologies de récupération en cas de déversement d'hydrocarbures sous le programme intitulé Incitatifs pour le développement de technologies de récupération en cas de déversement d'hydrocarbures",,,0,900000,0,0
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,500000,0,0,0,0,"Contributions in support of the GeoConnections Program","Contributions à l'appui du programme GéoConnexions",,,437500,62500,0,500000
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,312928,0,0,0,0,"Contributions in support of Cyber Security and Critical Energy Infrastructure Protection","Contributions en appui à la cybersécurité et à la protection de l'infrastructure énergétique essentielle",,,139541,173387,0,523032
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,300000,0,0,0,0,"Contributions in support of Indigenous participation in dialogues","Contributions pour appuyer la participation autochtone aux dialogues",,,774492,-474492,0,683895
2022/2023,17,"Natural Resources","Ressources naturelles",041,"Department of Natural Resources","Ministère des Ressources naturelles",Contribution,Contribution,0,45000,0,0,0,0,"Contributions in support of Indigenous engagement on mapping community wildfire risk","Contributions à l'appui de l'engagement des Autochtones sur la cartographie des risques d'incendie de forêt dans la communauté",,,0,45000,0,0
